sfType,sysType,ptMin,ptMax,etaMin,etaMax,factor
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,0.0,25.0,2.1,2.4,1.0662939762193562
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,0.0,25.0,2.1,2.4,1.0643620422912463
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,25.0,30.0,0.0,0.9,0.9887223090090205
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,25.0,30.0,0.0,0.9,0.9890560959381715
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,25.0,30.0,0.0,0.9,0.9883885220798695
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,25.0,30.0,0.9,1.2,0.9905480054634463
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,25.0,30.0,0.9,1.2,0.9910991072846372
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,25.0,30.0,0.9,1.2,0.9899969036422555
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,25.0,30.0,1.2,2.1,1.0200709229291791
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,25.0,30.0,1.2,2.1,1.020640974843956
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,25.0,30.0,1.2,2.1,1.0195008710144022
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,25.0,30.0,2.1,2.4,1.0435275603506486
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,25.0,30.0,2.1,2.4,1.044056770779195
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,25.0,30.0,2.1,2.4,1.0429983499221023
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,30.0,40.0,0.0,0.9,0.9935372601552865
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,30.0,40.0,0.0,0.9,0.9937543770666805
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,30.0,40.0,0.0,0.9,0.9933201432438926
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,30.0,40.0,0.9,1.2,0.9935807370274083
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,30.0,40.0,0.9,1.2,0.993867034968099
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,30.0,40.0,0.9,1.2,0.9932944390867177
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,30.0,40.0,1.2,2.1,1.0103314151434084
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,30.0,40.0,1.2,2.1,1.0107448100687653
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,30.0,40.0,1.2,2.1,1.0099180202180515
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,30.0,40.0,2.1,2.4,1.0252235483989323
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,30.0,40.0,2.1,2.4,1.0257098363824952
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,30.0,40.0,2.1,2.4,1.0247372604153693
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,40.0,50.0,0.0,0.9,0.9965589764410334
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,40.0,50.0,0.0,0.9,0.9966642432987646
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,40.0,50.0,0.0,0.9,0.9964537095833023
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,40.0,50.0,0.9,1.2,0.9964126900350697
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,40.0,50.0,0.9,1.2,0.9965507271135945
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,40.0,50.0,0.9,1.2,0.9962746529565449
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,40.0,50.0,1.2,2.1,1.0051877686811932
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,40.0,50.0,1.2,2.1,1.0052533605361735
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,40.0,50.0,1.2,2.1,1.0051221768262129
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,40.0,50.0,2.1,2.4,1.0124813495371339
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,40.0,50.0,2.1,2.4,1.0126802125215215
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,40.0,50.0,2.1,2.4,1.0122824865527462
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,50.0,60.0,0.0,0.9,0.9972684655153375
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,50.0,60.0,0.0,0.9,0.9973801122408991
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,50.0,60.0,0.0,0.9,0.997156818789776
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,50.0,60.0,0.9,1.2,0.9972477596587254
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,50.0,60.0,0.9,1.2,0.9973748255121977
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,50.0,60.0,0.9,1.2,0.997120693805253
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,50.0,60.0,1.2,2.1,1.0028513047622143
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,50.0,60.0,1.2,2.1,1.0029841962133654
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,50.0,60.0,1.2,2.1,1.0027184133110632
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,50.0,60.0,2.1,2.4,1.007102696957796
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,50.0,60.0,2.1,2.4,1.0075014585921642
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,50.0,60.0,2.1,2.4,1.006703935323428
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,60.0,99999.0,0.0,0.9,0.9983348483359887
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,60.0,99999.0,0.0,0.9,0.9985133464024414
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,60.0,99999.0,0.0,0.9,0.9981563502695361
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,60.0,99999.0,0.9,1.2,0.9992036884205017
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,60.0,99999.0,0.9,1.2,0.9995334735929955
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,down,60.0,99999.0,0.9,1.2,0.9988739032480078
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,central,60.0,99999.0,1.2,2.1,1.0019835090281612
NUM_TightRelIso_DEN_MediumID_pt_abseta_syst,up,60.0,99999.0,1.2,2.1,1.0020477665200052
